artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre
Weezer,Undone - The Sweater Song,True,https://www.whosampled.com/Weezer/Undone---The-Sweater-Song/,1993,1,0,2,0,0,0,5WhtlIoxoZrMmuaWWEQhwV,72,305533,45.7,61.8,2.96,0.11399999999999999,0.257,74.31632890752388,6.79,57.9,power-pop
Warren G;O.G.L.B.,This D.J.,True,https://www.whosampled.com/Warren-G/This-DJ/,1993,2,0,4,0,0,0,03r2R8m2BIc1exOBNPSr1J,38,203026,80.4,50.5,12.9,3.63,2.11,67.29093873747962,11.3,56.2,hardcore
Collective Soul,Shine,True,https://www.whosampled.com/Collective-Soul/Shine/,1993,5,0,9,0,0,0,77YKoNCjP5hWqiXMRG2839,70,306040,54.300000000000004,42.3,2.82,29.5,8.62,64.46307943163289,15.2,35.5,grunge
Nine Inch Nails,Closer,True,https://www.whosampled.com/Nine-Inch-Nails/Closer/,1994,46,0,36,0,6,0,5mc6EyF1OIEOhAkD0Gg9Lc,66,373306,54.6,72.39999999999999,4.2700000000000005,0.0273,66.7,65.19916142557652,13.3,58.599999999999994,electronic
Aerosmith,Crazy,True,https://www.whosampled.com/Aerosmith/Crazy/,1993,0,0,5,0,0,0,74irxdVWstNlEQjsvArITq,75,316693,37.0,86.6,3.84,8.68,0.0,87.37479617982761,13.700000000000001,42.699999999999996,hard-rock
Live,Selling The Drama,True,https://www.whosampled.com/Live/Selling-The-Drama/,1994,0,0,3,0,0,0,5hE3T2329sdMmIrHxjhQDL,59,208293,45.0,91.4,6.47,1.06,0.00818,74.0414628464943,10.100000000000001,33.6,grunge
Enigma,Return To Innocence,True,https://www.whosampled.com/Enigma/Return-To-Innocence/,1993,7,0,0,0,2,0,2UKkLqST2xWpK8n1b0Xr5Z,66,255466,47.599999999999994,58.4,3.8,11.899999999999999,0.0,47.87794083391568,27.400000000000002,41.699999999999996,new-age
Pink Floyd,Take It Back,True,https://www.whosampled.com/Pink-Floyd/Take-It-Back/,1994,0,0,1,0,0,0,325toqbCzE1g1pYIED7U4C,52,372225,46.9,60.0,2.88,13.200000000000001,0.606,53.47775448404379,27.3,13.5,psych-rock
Gin Blossoms,Found Out About You,True,https://www.whosampled.com/Gin-Blossoms/Found-Out-About-You/,1992,0,0,3,0,0,0,3bNQ57hGhIfClN5UZ5t7YH,27,233333,49.1,92.7,3.5999999999999996,0.056499999999999995,0.9740000000000001,84.32331702771954,11.799999999999999,63.4,grunge
Ice Cube,You Know How We Do It,True,https://www.whosampled.com/Ice-Cube/You-Know-How-We-Do-It/,1993,34,0,3,0,1,0,2Ih217RCGAmyQR68Nn7Cqo,79,232773,74.7,52.0,3.5700000000000003,9.77,5.37,56.42208245981831,14.2,60.099999999999994,funk
Wu-Tang Clan;Method Man;Raekwon;Inspectah Deck;Buddha Monk,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",True,https://www.whosampled.com/Wu-Tang-Clan/CREAM/,1994,93,0,1,0,2,0,119c93MHjrDLJTApCVGpvx,75,252186,47.9,54.900000000000006,37.3,56.99999999999999,2.35,56.291637549499185,12.7,57.599999999999994,hardcore
Nas,It Ain't Hard to Tell,True,https://www.whosampled.com/Nas/It-Ain%27t-Hard-to-Tell/,1994,187,0,2,0,4,0,2CPturRUlpvirYr7VpkXCV,65,202106,69.0,72.89999999999999,22.1,0.0017,4.31,78.33682739343118,15.2,35.699999999999996,hardcore
Danzig,Mother,True,https://www.whosampled.com/Danzig/Mother/,1988,5,0,9,0,0,0,7txxAtOMwLLnQTpKeBL6bp,76,204866,36.5,76.3,5.91,0.726,0.0457,61.42091777311903,8.649999999999999,34.2,hard-rock
Bryan Adams,Please Forgive Me,True,https://www.whosampled.com/Bryan-Adams/Please-Forgive-Me/,1993,2,0,15,0,0,0,03EnOL1O9EKi9CFNmPyrCm,68,355640,55.50000000000001,46.0,2.77,49.7,0.0,72.68576752853483,10.299999999999999,14.6,singer-songwriter
Guns N' Roses,Since I Don't Have You,True,https://www.whosampled.com/Guns-N%27-Roses/Since-I-Don%27t-Have-You/,1993,0,0,4,1,0,0,4CvQVmA1wVX4gKOJ7aQOZQ,41,259266,25.6,57.9,4.6,48.9,0.0226,67.49592359655252,11.700000000000001,25.4,hard-rock
Aerosmith,Amazing,True,https://www.whosampled.com/Aerosmith/Amazing/,1993,4,0,5,0,0,0,6beFuzSjwhOKFZp2aqYDdY,69,356160,30.8,74.7,3.6999999999999997,6.45,0.00827,80.13044491031913,43.1,27.800000000000004,hard-rock
Gabrielle,Dreams,True,https://www.whosampled.com/Gabrielle/Dreams/,1992,3,0,21,0,1,0,69VxkO81CkF3BA9RG3bO1z,0,221400,61.9,71.89999999999999,4.65,1.8499999999999999,0.0,65.8374097367808,17.0,56.99999999999999,british
The Cranberries,Linger,True,https://www.whosampled.com/The-Cranberries/Linger/,1992,7,0,42,0,2,0,6ZkwokCipkGiqvpnIt2APo,0,273600,20.1,76.2,3.37,9.53,0.0014600000000000001,75.74190542744002,35.8,13.100000000000001,rock
Nine Inch Nails,March Of The Pigs,True,https://www.whosampled.com/Nine-Inch-Nails/March-Of-The-Pigs/,1994,2,0,18,0,1,0,56NATwQKP7m64hFLFlKzXe,49,178493,50.3,90.3,5.27,2.18,19.7,70.84556254367575,8.61,5.86,industrial
Culture Beat,Mr. Vain,True,https://www.whosampled.com/Culture-Beat/Mr-Vain/,1993,9,0,1,0,1,0,2rTYgHxgcndkUrRoU7x0Sv,62,336840,67.60000000000001,99.6,3.9699999999999998,4.78,26.200000000000003,68.42767295597486,33.300000000000004,40.0,techno
2Pac,Keep Ya Head Up,True,https://www.whosampled.com/2Pac/Keep-Ya-Head-Up/,1993,18,0,3,0,2,0,0XRbYXQUymj9SJkrr8YK5B,71,262506,59.8,73.2,42.5,14.399999999999999,0.0,72.77428371767995,50.8,59.5,funk
KRS-One,Sound of da Police,True,https://www.whosampled.com/KRS-One/Sound-of-da-Police/,1993,313,0,1,0,2,0,3Y6XWs8xMlCngyIxNOFnsp,64,258506,79.4,95.0,29.4,12.4,0.007710000000000001,64.54227812718379,13.3,32.4,hardcore
Joe Diffie,John Deere Green,True,https://www.whosampled.com/Joe-Diffie/John-Deere-Green/,1993,17,0,0,0,0,0,6m3GKOLADaMvOT6iwT5FZ4,45,271960,70.1,80.5,2.7199999999999998,10.6,0.0,79.4316328907524,5.81,69.6,country
Eazy-E,Real Muthaphuckkin G's,True,https://www.whosampled.com/Eazy-E/Real-Muthaphuckkin-G%27s/,1993,35,0,0,0,0,0,7q6lr1W6cmGWijl5kCv5RG,50,332626,73.5,79.7,28.499999999999996,1.7399999999999998,0.0,83.96459352434195,62.0,73.1,funk
Mr. Big,Wild World,False,,1993,0,0,1,0,0,0,4LxrmBgBLQc2oU60r6cBPW,51,208506,56.699999999999996,77.4,3.4099999999999997,26.200000000000003,0.0,81.50011646866993,29.299999999999997,60.8,hard-rock
The Lemonheads,Into Your Arms,True,https://www.whosampled.com/The-Lemonheads/Into-Your-Arms/,1993,1,0,2,1,0,0,2rD9tU2bws0PgOPsI6aIZo,55,164706,50.4,78.2,3.01,6.61,0.00013099999999999999,62.25949219659912,11.5,61.9,power-pop
Billy Joel,The River of Dreams,True,https://www.whosampled.com/Billy-Joel/The-River-of-Dreams/,1993,5,0,12,0,0,0,30qVCFYKBtAENjTIBA8FPZ,65,247626,63.1,74.9,5.76,20.5,0.000521,67.47728860936408,6.67,43.7,piano
Blind Melon,No Rain,True,https://www.whosampled.com/Blind-Melon/No-Rain/,1993,7,0,14,0,1,0,3672DNEisN5yExyR4KUPww,0,217200,35.9,57.3,3.26,66.5,0.0178,77.24202189610993,13.600000000000001,56.2,alt-rock
Aerosmith,Cryin',True,https://www.whosampled.com/Aerosmith/Cryin%27/,1993,1,0,11,0,0,0,0NJC0FDCODpPUntRTTQq97,72,308333,44.5,85.6,3.27,0.0202,1.01,88.3298392732355,36.7,48.6,hard-rock
Inner Circle,Sweat (A La La La La Long),True,https://www.whosampled.com/Inner-Circle/Sweat/,1993,3,0,1,0,0,0,1SssFw74DdHVjRa6ADggdD,72,227067,78.7,72.8,21.8,1.24,0.0,69.55043093407873,15.7,94.0,reggae
Boyz II Men;Brian McKnight,Let It Snow,True,https://www.whosampled.com/Boyz-II-Men/Let-It-Snow/,1993,6,0,2,0,0,0,1gqcQWdsH5d141QcxotwfG,0,252413,69.6,46.2,3.5999999999999996,69.5,0.00247,62.80922431865829,11.3,52.6,r-n-b
R.E.M.,Everybody Hurts,True,https://www.whosampled.com/REM/Everybody-Hurts/,1993,26,0,1,0,0,0,6PypGyiu0Y2lCDBN1XZEnP,75,320266,46.7,32.4,2.55,61.5,2.48,56.75751222921034,11.799999999999999,16.6,alt-rock
Souls Of Mischief,93 'Til Infinity,True,https://www.whosampled.com/Souls-Of-Mischief/93-%27Til-Infinity/,1993,53,0,2,0,1,0,0PV1TFUMTBrDETzW6KQulB,71,286440,59.0,67.2,41.199999999999996,12.5,0.000104,50.510132774283726,14.7,68.8,hardcore
Nightcrawlers;Marc Kinchen,Push The Feeling On - Remix,True,https://www.whosampled.com/Nightcrawlers/Push-The-Feeling-On---Remix/,1992,1,0,5,0,0,0,4p1YuwaHQBAUqFoAEH26lm,34,211746,77.8,81.3,4.33,0.5740000000000001,0.395,77.3817843000233,5.050000000000001,88.2,disco
Soul Asylum,Runaway Train,True,https://www.whosampled.com/Soul-Asylum/Runaway-Train/,1992,2,0,10,0,0,0,3Ib3SJV8ZXuLvDiDb2w1As,56,266066,61.6,71.39999999999999,3.85,0.481,0.0,72.74167249010016,13.3,53.0,grunge
Tears For Fears,Break It Down Again,True,https://www.whosampled.com/Tears-For-Fears/Break-It-Down-Again/,1993,2,0,3,0,0,0,15kc3DJyYixeEEq5kRRrOm,60,271533,68.10000000000001,74.2,2.4899999999999998,1.34,42.199999999999996,72.83484742604239,12.1,48.6,synth-pop
MC Lyte,Ruffneck,True,https://www.whosampled.com/MC-Lyte/Ruffneck/,1993,4,0,0,0,1,0,27d5Og8Eajvr1C4RxCIdYl,0,237240,73.0,85.3,17.0,4.5,0.0,81.46750524109015,2.83,85.7,hardcore
Cypress Hill,Insane in the Brain,True,https://www.whosampled.com/Cypress-Hill/Insane-in-the-Brain/,1993,228,0,13,0,4,0,1oTHteQbmJw15rPxPVXUTv,75,208266,89.7,61.1,21.099999999999998,2.91,18.6,56.5804798509201,8.94,76.9,hardcore
Lords Of The Underground,Chief Rocka,True,https://www.whosampled.com/Lords-Of-The-Underground/Chief-Rocka/,1993,22,0,0,0,1,0,3g1iLBbCmKN67OZByYI7zK,6,247400,89.0,71.6,29.599999999999998,17.4,0.0589,60.38201723736315,6.569999999999999,65.60000000000001,hardcore
Alan Jackson,Chattahoochee,True,https://www.whosampled.com/Alan-Jackson/Chattahoochee/,1992,6,0,34,0,0,0,59kHPbwyyCApYA8RQQEuXm,72,148160,60.6,70.6,3.7900000000000005,36.199999999999996,0.0,60.41928721174005,16.0,81.89999999999999,country
Zapp,Mega Medley,True,https://www.whosampled.com/Zapp/Mega-Medley/,1992,13,0,69,0,0,0,6QRHr540RPyPgWNyCtX0Y5,39,248600,73.2,78.8,15.0,19.7,0.00909,72.41556021430236,39.0,76.5,disco
Radiohead,Creep,True,https://www.whosampled.com/Radiohead/Creep/,1992,27,0,138,0,1,0,70LcF31zb1H0PyJoS1Sx1r,85,238640,51.5,43.0,3.7199999999999998,0.97,0.013300000000000001,59.16142557651991,12.9,10.4,alt-rock
Robin S,Show Me Love,False,,1993,18,0,1,0,2,0,4t0UsYzmmmZRMTWn77jiGF,69,252106,81.10000000000001,83.3,15.299999999999999,1.4000000000000001,0.0020599999999999998,85.60447239692522,7.6899999999999995,56.699999999999996,disco
Onyx,Slam,True,https://www.whosampled.com/Onyx/Slam/,1993,36,0,2,0,4,0,0W2mz7mvaBaEsC4rmoRNPn,62,218333,87.6,71.0,34.699999999999996,6.54,0.312,45.3109713487072,91.8,72.39999999999999,hardcore
Duran Duran,Come Undone,True,https://www.whosampled.com/Duran-Duran/Come-Undone/,1993,3,0,23,0,4,0,0yfNXxlyXdmP0ue1iJijx1,69,256519,54.2,79.3,5.3,4.2299999999999995,0.000395,67.23037502911717,8.14,70.8,synth-pop
Inner Circle,Bad Boys (Theme from COPS),True,https://www.whosampled.com/Inner-Circle/Bad-Boys/,1987,38,0,6,0,4,0,0qeKzbUsW0V4ZWRJrHNiD3,69,229374,78.10000000000001,72.2,6.67,23.599999999999998,0.0398,66.42441183321687,7.7,53.300000000000004,reggae
Aerosmith,Livin' On The Edge,True,https://www.whosampled.com/Aerosmith/Livin%27-On-The-Edge/,1993,3,0,8,0,0,0,4avSaixVwu8uqfSs7zgoj3,62,380893,39.900000000000006,88.1,3.47,0.19,0.42900000000000005,85.22245515956207,39.0,27.200000000000003,hard-rock
Bon Jovi,In These Arms,True,https://www.whosampled.com/Bon-Jovi/In-These-Arms/,1992,0,0,1,0,0,0,0vTKR5TQD03kASmEGlyDF3,61,319226,51.0,91.5,5.62,0.8840000000000001,0.0017499999999999998,91.30211972979268,20.5,45.9,metal
The Pharcyde,Passin' Me By,True,https://www.whosampled.com/The-Pharcyde/Passin%27-Me-By/,1992,89,0,2,0,5,0,4G3dZN9o3o2X4VKwt4CLts,70,303493,75.9,75.6,26.6,9.030000000000001,0.000236,67.50058234334965,26.5,61.3,hardcore
Jomanda,I Like It,True,https://www.whosampled.com/Jomanda/I-Like-It/,1993,0,0,0,1,23,0,5AFlDYLBc5dxtMlQaRGpaD,12,264426,75.4,53.900000000000006,2.39,12.4,0.029300000000000003,57.98276263685068,13.200000000000001,59.5,chicago-house
Ice Cube,It Was A Good Day,True,https://www.whosampled.com/Ice-Cube/It-Was-A-Good-Day/,1992,90,0,8,0,1,0,2qOm7ukLyHUXWyR4ZWLwxA,82,260000,79.80000000000001,74.4,13.600000000000001,33.0,0.0106,80.62427207081295,29.2,79.4,funk
Dr. Alban,It's My Life,False,,1992,39,0,2,0,6,0,4TOGkYS141L15SkVosAp7Z,41,239933,65.5,93.30000000000001,5.36,0.328,3.58,69.55974842767296,9.83,47.199999999999996,house
Naughty By Nature,Hip Hop Hooray,True,https://www.whosampled.com/Naughty-By-Nature/Hip-Hop-Hooray/,1992,79,0,4,0,12,0,1SyQ6t9RdRBK0QUCS6a797,67,267266,86.2,64.2,10.100000000000001,10.2,0.0,41.84486373165619,27.200000000000003,76.5,hardcore
Snow,Informer,True,https://www.whosampled.com/Snow/Informer/,1992,24,0,4,0,5,0,0wjDGV9D1oL3ZTXWzTAn6H,0,268746,72.7,88.6,17.8,3.91,0.0,80.5590496156534,36.1,42.699999999999996,reggae
Ugly Kid Joe,Cats In The Cradle,True,https://www.whosampled.com/Ugly-Kid-Joe/Cats-In-The-Cradle/,1992,0,0,2,1,0,0,5x9RZg7HfXGY3JayXL3seF,69,241893,51.1,51.7,3.2800000000000002,13.0,0.0,60.47519217330538,7.3999999999999995,43.3,hard-rock
Sade,No Ordinary Love,True,https://www.whosampled.com/Sade/No-Ordinary-Love/,1992,47,0,22,0,0,0,1oaaSrDJimABpOdCEbw2DJ,67,440466,62.9,36.4,3.8,46.7,2.04,48.33449802003261,9.41,70.1,british
Duran Duran,Ordinary World,True,https://www.whosampled.com/Duran-Duran/Ordinary-World/,1993,4,0,46,0,0,0,0wokCRaKD0zPNhMRXAgVsr,73,340200,47.199999999999996,65.2,3.05,1.31,0.00112,58.06196133240159,14.000000000000002,40.1,synth-pop
Bon Jovi,Bed Of Roses,True,https://www.whosampled.com/Bon-Jovi/Bed-Of-Roses/,1993,1,0,20,0,0,0,1zng9uqqXoPkmU05nsAlsw,74,394400,30.9,59.599999999999994,2.93,10.100000000000001,0.0,79.3617516887957,21.0,16.1,metal
Sade,Kiss of Life,True,https://www.whosampled.com/Sade/Kiss-of-Life/,1992,35,0,10,0,0,0,65krtHkaYLPr0mEbjL61UP,66,251333,72.3,47.0,2.8000000000000003,63.3,3.73,52.7929187048684,9.68,78.3,british
Kenny G,Forever in Love,True,https://www.whosampled.com/Kenny-G/Forever-in-Love/,1992,0,0,1,0,0,0,13cpOnmccZGVGFngLxYN4I,55,299493,34.300000000000004,31.8,3.1199999999999997,33.6,15.8,36.026088982063825,17.0,11.0,jazz
SNAP!,Rhythm Is a Dancer,True,https://www.whosampled.com/SNAP/Rhythm-Is-a-Dancer/,1992,0,0,3,0,0,0,5uFYYOyT3EclOVhiFzPJSz,27,332229,75.7,65.2,3.3300000000000005,21.4,25.7,35.95620778010715,9.030000000000001,86.2,german
Faith No More,Easy,True,https://www.whosampled.com/Faith-No-More/Easy/,1992,0,0,6,1,0,0,4Y3WqmBWmG23thvU9xEhMv,67,186960,50.6,55.400000000000006,3.39,33.900000000000006,0.035500000000000004,74.03214535290007,11.200000000000001,37.5,hard-rock
Michael Jackson,Heal the World,True,https://www.whosampled.com/Michael-Jackson/Heal-the-World/,1991,5,0,55,0,0,0,7woW97CfcWaKtuC6W5BP2K,68,384306,54.50000000000001,48.5,4.8500000000000005,53.7,0.00017999999999999998,67.9664570230608,10.4,10.100000000000001,soul
Onyx,Throw Ya Gunz,True,https://www.whosampled.com/Onyx/Throw-Ya-Gunz/,1992,76,0,0,0,0,0,2FDW0QBaiRpIH4zYvwEMlT,2,198026,82.1,68.60000000000001,26.3,0.216,0.0,62.78127183787562,17.0,70.8,hardcore
Saigon Kick,Love Is on the Way,True,https://www.whosampled.com/Saigon-Kick/Love-Is-on-the-Way/,1992,0,0,2,0,0,0,3F3n2V9XBrtb1omqLfcNPe,54,264173,57.599999999999994,44.9,2.87,8.5,0.0,64.61681807593757,11.899999999999999,5.52,hard-rock
Michael W. Smith,I Will Be Here For You,False,,1991,0,0,2,0,0,0,3CO19cTl5zzlWx9GWEpOhD,53,273773,42.5,51.9,2.79,18.5,0.0,60.22361984626136,10.2,20.8,world-music
Guns N' Roses,Yesterdays,True,https://www.whosampled.com/Guns-N%27-Roses/Yesterdays/,1991,0,0,4,0,0,0,11VGhd5i7deLL0YB0ayicY,63,196226,36.3,84.89999999999999,5.54,6.660000000000001,0.517,69.36873980899139,30.599999999999998,42.9,hard-rock
Megadeth,Symphony Of Destruction,True,https://www.whosampled.com/Megadeth/Symphony-Of-Destruction/,1992,6,0,19,0,1,0,2iA4neLS2rg1dlciGgmt4X,0,246733,61.0,88.9,5.8500000000000005,0.0794,8.649999999999999,80.04658746797114,6.569999999999999,50.6,alt-rock
House Of Pain,Jump Around,True,https://www.whosampled.com/House-Of-Pain/Jump-Around/,1992,108,0,20,0,9,0,6JymsaWDHk2Yj4e0yNBIFH,65,214946,85.39999999999999,71.0,7.95,1.13,0.00906,76.00279524807827,16.6,81.8,hard-rock
Def Leppard,Have You Ever Needed Someone So Bad,True,https://www.whosampled.com/Def-Leppard/Have-You-Ever-Needed-Someone-So-Bad/,1992,1,0,2,0,0,0,0nf9RjoFTcOzTIXtmzhRuH,56,324026,49.7,72.6,2.7199999999999998,4.89,0.0008990000000000001,66.61542045189843,4.9,73.5,hard-rock
Firehouse,When I Look Into Your Eyes,True,https://www.whosampled.com/Firehouse/When-I-Look-Into-Your-Eyes/,1992,0,0,6,0,0,0,1yJWqYYDQge60nZKdLyiZU,61,239866,39.6,61.199999999999996,2.77,0.28800000000000003,0.00471,67.99440950384347,23.3,24.099999999999998,hard-rock
Bryan Adams,Do I Have To Say The Words?,True,https://www.whosampled.com/Bryan-Adams/Do-I-Have-To-Say-The-Words/,1996,9,0,0,0,0,0,5zDVyVBJoE0NVUmYcyvTny,59,371200,50.3,59.5,2.94,8.95,0.000249,61.73305380852552,14.799999999999999,45.7,singer-songwriter
Nas,The Message,True,https://www.whosampled.com/Nas/The-Message/,1996,19,0,1,0,0,0,1AHfovSnGPVYKaahRtA0U6,65,234093,61.4,54.300000000000004,37.4,0.776,0.00328,72.00559049615653,38.3,48.5,hardcore
Guns N' Roses,November Rain,True,https://www.whosampled.com/Guns-N%27-Roses/November-Rain/,1991,4,0,38,0,0,0,3YRCqOhFifThpSRFJ1VWFM,81,536066,29.4,64.1,2.91,1.63,22.0,62.04518984393198,11.200000000000001,22.6,hard-rock
Brooks & Dunn,Boot Scootin' Boogie,True,https://www.whosampled.com/Brooks/Boot-Scootin%27-Boogie/,1991,2,0,12,0,0,0,7Fq9RwQxSn3kW85PrDUf0M,71,198226,65.60000000000001,81.69999999999999,4.35,22.0,0.0,85.4320987654321,30.4,86.2,country
Metallica,Sad But True,True,https://www.whosampled.com/Metallica/Sad-But-True/,1991,5,0,24,0,0,0,1PhLYngBKbeDtdmDzCg3Pb,71,323933,63.3,84.6,3.37,0.0819,0.13899999999999998,75.87700908455625,7.62,44.800000000000004,hard-rock
Billy Ray Cyrus,Achy Breaky Heart,True,https://www.whosampled.com/Billy-Ray-Cyrus/Achy-Breaky-Heart/,1992,5,0,31,1,1,0,3wyJhkm39HVs3Riocur2Rf,0,206800,76.8,75.3,2.8899999999999997,5.41,0.0,79.21733053808526,8.93,96.39999999999999,country
The Cure,Friday I'm In Love,True,https://www.whosampled.com/The-Cure/Friday-I%27m-In-Love/,1992,2,0,48,0,1,0,502YAAGo4tiKD8xIqa3M5N,1,214400,55.2,94.6,3.84,0.106,0.0661,85.65105986489635,36.8,45.800000000000004,punk-rock
Red Hot Chili Peppers,Give It Away,True,https://www.whosampled.com/Red-Hot-Chili-Peppers/Give-It-Away/,1991,31,0,15,0,2,0,0uppYCG86ajpV2hSR3dJJ0,73,282906,66.60000000000001,93.60000000000001,4.760000000000001,0.244,8.6,59.235965525273706,15.299999999999999,77.60000000000001,metal
Pete Rock;C.L. Smooth,They Reminisce over You,True,https://www.whosampled.com/Pete-Rock/They-Reminisce-over-You/,1991,5,0,21,0,0,0,02fuv91GGA2FwaOTiKQVa7,0,286693,75.5,68.30000000000001,16.6,14.099999999999998,0.0,54.71698113207548,34.2,66.8,hardcore
Nirvana,Lithium,True,https://www.whosampled.com/Nirvana/Lithium/,1991,10,0,42,0,0,0,5vHLwhxxlGzmClMcxRRFPr,73,257053,67.80000000000001,65.60000000000001,3.81,0.174,0.0,75.58350803633823,6.3100000000000005,48.5,alt-rock
Red Hot Chili Peppers,Under the Bridge,True,https://www.whosampled.com/Red-Hot-Chili-Peppers/Under-the-Bridge/,1991,37,0,51,0,0,0,3d9DChrdc6BOeFsbrZ3Is0,82,264306,55.900000000000006,34.5,4.590000000000001,5.76,0.0105,42.571628232005594,14.099999999999998,45.800000000000004,alt-rock
Metallica,Wherever I May Roam,True,https://www.whosampled.com/Metallica/Wherever-I-May-Roam/,1991,18,0,18,0,1,0,22GbAGb80ZZNgm2yrBMnpR,66,403866,55.00000000000001,82.39999999999999,3.47,0.0362,0.11499999999999999,68.88423014209178,8.649999999999999,33.2,hard-rock
Eric Clapton,Tears in Heaven,True,https://www.whosampled.com/Eric-Clapton/Tears-in-Heaven/,1991,1,0,82,0,0,0,1kgdslQYmeTR4thk9whoRw,66,271760,49.8,24.2,2.5700000000000003,83.5,53.6,48.43233170277196,13.3,31.2,blues
Nirvana,Come As You Are,True,https://www.whosampled.com/Nirvana/Come-As-You-Are/,1991,18,0,66,0,0,0,2RsAajgo0g7bMCHxwH3Sk0,79,218920,50.0,82.39999999999999,3.88,0.016,0.161,78.21104122990916,9.16,53.900000000000006,alt-rock
Metallica,Nothing Else Matters,True,https://www.whosampled.com/Metallica/Nothing-Else-Matters/,1992,11,0,93,0,0,0,0nLiqZ6A27jJri2VCalIUs,80,388266,55.300000000000004,36.199999999999996,2.63,4.58,0.000601,53.18425343582577,7.5,15.8,hard-rock
Ozzy Osbourne,"Mama, I'm Coming Home",True,https://www.whosampled.com/Ozzy-Osbourne/Mama-I%27m-Coming-Home/,1991,0,0,6,0,1,0,0S3gpZzlT9Hb7CCSV2owX7,69,251866,28.199999999999996,65.60000000000001,3.02,1.05,0.0,74.89867225716281,8.92,24.2,hard-rock
Simply Red,Stars,True,https://www.whosampled.com/Simply-Red/Stars/,1991,1,0,12,0,2,0,75CgD6l7K4qMzZrn4CbZqz,69,248599,71.6,81.8,2.56,15.4,0.08059999999999999,70.71045888655952,23.599999999999998,81.69999999999999,british
Nirvana,Smells Like Teen Spirit,True,https://www.whosampled.com/Nirvana/Smells-Like-Teen-Spirit/,1991,135,0,152,0,0,0,4CeeEOM32jQcH3eN9Q2dGj,83,301920,50.2,91.2,5.64,0.00255,0.0173,84.22082459818309,10.6,72.0,alt-rock
Elton John,Don't Let The Sun Go Down On Me,True,https://www.whosampled.com/Elton-John/Don%27t-Let-The-Sun-Go-Down-On-Me/,1974,1,0,33,0,0,0,11FcfHd3SOmmrWJPGe7Y30,62,336733,42.4,44.6,2.6100000000000003,12.1,0.00018899999999999999,65.72559981365012,9.21,35.4,piano
Bonnie Raitt,I Can't Make You Love Me,True,https://www.whosampled.com/Bonnie-Raitt/I-Can%27t-Make-You-Love-Me/,1991,8,0,73,0,0,0,69uJi5QsBtqlYkGURTBli8,65,332960,58.8,14.899999999999999,3.19,84.6,0.00965,27.514558583740968,23.599999999999998,11.3,blues
Michael Jackson,Black or White,True,https://www.whosampled.com/Michael-Jackson/Black-or-White/,1991,43,0,44,0,7,0,7EsjkelQuoUlJXEw7SeVV4,69,254933,51.800000000000004,90.10000000000001,9.3,17.4,3.1399999999999997,87.98043326345214,7.12,87.3,soul
Guns N' Roses,Live And Let Die,True,https://www.whosampled.com/Guns-N%27-Roses/Live-And-Let-Die/,1991,0,0,4,1,0,0,0rFWuqFgHAfuzE8uSB9TWR,72,182733,26.200000000000003,77.7,6.32,1.09,11.3,65.05008152806896,12.0,26.400000000000002,hard-rock
Metallica,The Unforgiven,True,https://www.whosampled.com/Metallica/The-Unforgiven/,1991,18,0,34,0,0,0,4aYLAF6ckQ5ooGGGM7sWAa,74,386493,54.0,58.4,2.54,1.08,0.296,60.819939436291634,25.3,24.4,hard-rock
Lisa Stansfield,Change,True,https://www.whosampled.com/Lisa-Stansfield/Change/,1991,3,0,1,0,6,0,1TOTD0EtlxIzkKuUJtHFLC,33,338613,66.3,64.3,4.32,32.1,0.0030199999999999997,41.35569531795947,32.7,79.0,british
Roxette,Spending My Time,True,https://www.whosampled.com/Roxette/Spending-My-Time/,1991,1,0,12,0,2,0,2OHym1q6nzgtT75UCNjjro,67,275666,42.0,57.4,2.92,23.799999999999997,0.0115,81.45818774749593,12.7,21.8,swedish
Scorpions,Send Me An Angel,True,https://www.whosampled.com/Scorpions/Send-Me-An-Angel/,1990,6,0,11,0,0,0,1bKQ48M9onID2kbSpRy8kK,70,273333,15.299999999999999,41.699999999999996,3.18,43.4,0.062200000000000005,51.46517586769159,21.099999999999998,16.6,german
Geto Boys,Mind Playing Tricks on Me,True,https://www.whosampled.com/Geto-Boys/Mind-Playing-Tricks-on-Me/,1991,80,0,7,0,0,0,63BokRfXSQhEU6Qi2dSJpZ,67,308733,88.6,51.2,23.7,20.7,0.0,50.356394129979044,9.91,45.4,hardcore
Ozzy Osbourne,No More Tears,True,https://www.whosampled.com/Ozzy-Osbourne/No-More-Tears/,1991,0,0,8,0,0,0,7w6PJe5KBPyvuRYxFkPssC,68,443240,34.599999999999994,74.9,3.5000000000000004,0.167,0.00886,75.13626834381552,64.8,31.5,hard-rock
Metallica,Enter Sandman,True,https://www.whosampled.com/Metallica/Enter-Sandman/,1991,33,0,72,0,0,0,5sICkBXVmaCQk5aISGR3x1,81,331266,57.699999999999996,82.8,2.98,0.213,1.1400000000000001,64.95690659212671,5.81,60.4,hard-rock
