artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre,tsne_x,tsne_y
Irma Thomas,Anyone Who Knows What Love Is (Will Understand),True,https://www.whosampled.com/Irma-Thomas/Anyone-Who-Knows-What-Love-Is/,1968,1,0,10,0,0,0,4TY91MKgroBcAXmnnCk2UO,0,181293,38.9,29.0,3.93,40.6,0.00413,50.156068017703234,7.580000000000001,15.8,blues,73.98467,-7.078214
Chuck Berry,No Particular Place To Go,True,https://www.whosampled.com/Chuck-Berry/No-Particular-Place-To-Go/,1964,1,0,31,0,0,0,3qt3ybU6MScMxMKL2TYBvt,62,163000,59.6,79.10000000000001,4.46,42.5,0.0295,64.07640344747263,8.86,98.0,rock-n-roll,32.699608,23.980116
Cliff Richard & The Shadows,Bachelor Boy,True,https://www.whosampled.com/Cliff-Richard/Bachelor-Boy/,1962,2,0,12,0,0,0,0xLuApPQoEmMIx7VKE1QS8,35,122200,41.3,49.9,3.32,63.9,0.0,55.55555555555556,8.4,85.2,rockabilly,54.062473,26.36387
Peter And Gordon,A World Without Love,False,,1964,1,0,8,0,0,0,7fO6hgP2MnAjVtSxResRw2,51,164760,54.8,82.69999999999999,3.36,14.7,0.0,76.575821104123,14.7,77.7,british,-10.090625,14.028096
Louis Armstrong,"Hello, Dolly!",True,"https://www.whosampled.com/Louis-Armstrong/Hello,-Dolly/",1964,2,0,16,0,0,0,63kd4m3VFxcJjPVVtbVNAu,62,147000,0.0,40.5,0.0,84.2,0.1139999999999999,59.16142557651991,19.8,0.0,jazz,89.34133,-3.7198503
Elvis Presley,Viva Las Vegas,True,https://www.whosampled.com/Elvis-Presley/Viva-Las-Vegas/,1964,4,0,32,0,1,0,5Q7ayTarb9Tpmkik5cVMug,64,144840,60.8,56.7,4.45,81.89999999999999,0.0,52.81621243885395,34.4,86.1,rock-n-roll,50.577484,18.441328
Elvis Presley,Kiss Me Quick,True,https://www.whosampled.com/Elvis-Presley/Kiss-Me-Quick/,1962,0,0,24,0,0,0,2CAXzfk8tLXCi3rWjAJUNp,48,167373,56.00000000000001,65.2,5.38,58.9,0.1709999999999999,59.748427672955984,24.9,94.7,rockabilly,49.279793,25.721899
Ray Peterson,The Wonder of You,True,https://www.whosampled.com/Ray-Peterson/The-Wonder-of-You/,1959,0,0,21,0,0,0,2M4WuxWd3KpTDV3QnID6aI,50,157933,15.8,47.9,3.36,35.8,0.000909,70.25390170044258,10.1,31.9,rockabilly,47.49305,-9.087767
The Beatles,I Want To Hold Your Hand,True,https://www.whosampled.com/The-Beatles/I-Want-To-Hold-Your-Hand/,1963,19,0,152,0,0,0,5J3Mf6dyqeGy67yuQ7ql9B,46,82397,28.7,75.3,3.87,6.52,0.0,70.1001630561379,28.8,88.2,british,-16.615665,12.426591
The Swinging Blue Jeans,The Hippy Hippy Shake,True,https://www.whosampled.com/The-Swinging-Blue-Jeans/The-Hippy-Hippy-Shake/,1963,4,0,6,0,0,0,3rV13eMQR0G93DEYhpB09B,54,106066,55.1,68.60000000000001,5.36,34.8,0.0,49.68553459119497,33.0,98.2,rockabilly,19.797472,31.833904
Dusty Springfield,I Only Want To Be With You,True,https://www.whosampled.com/Dusty-Springfield/I-Only-Want-To-Be/,1963,9,0,12,0,0,0,31A3oqQxDLdG9HRx45z62d,60,158200,60.2,68.4,2.9000000000000004,10.3,0.0,68.07826694619146,17.5,96.1,british,9.009799,30.152357
The Trashmen,Surfin' Bird,True,https://www.whosampled.com/The-Trashmen/Surfin%27-Bird/,1963,18,0,24,0,0,0,2Mik4RyMTMGXscX9QGiDoX,54,143293,58.7,96.8,5.27,0.0869,0.0606,61.68646634055439,32.9,84.5,garage,-25.217472,21.571257
Lefty Frizzell,"Saginaw, Michigan",True,"https://www.whosampled.com/Lefty-Frizzell/Saginaw,-Michigan/",1963,0,0,16,0,0,0,4eiEgo7GWtftftbPEATdIG,19,182093,58.7,41.2,3.04,84.6,0.125,42.39459585371535,12.4,82.8,honky-tonk,57.84185,30.625477
Jack Jones,Wives And Lovers,True,https://www.whosampled.com/Jack-Jones/Wives-And-Lovers/,1963,0,0,33,0,0,0,5ed6ezVcZb4tqkdh3ZWDLM,0,149920,48.5,51.1,3.18,59.7,0.0,55.04775215467039,16.900000000000002,53.1,j-pop,53.458084,5.1952586
Elvis Presley,Bossa Nova Baby,True,https://www.whosampled.com/Elvis-Presley/Bossa-Nova-Baby/,1963,0,0,4,1,1,0,22Z6ClJxSRovjPiswfCg3V,55,122760,75.5,73.6,10.7,65.7,0.0,60.75005823433497,22.6,95.3,rockabilly,43.88229,26.35587
Bobby Vinton,Blue Velvet,True,https://www.whosampled.com/Bobby-Vinton/Blue-Velvet/,1963,3,0,2,1,0,0,3WO8ZBnOtad3xMz46Z54pY,50,168000,41.8,15.3,2.93,87.9,0.000423,37.96878639645935,15.6,26.700000000000003,rock-n-roll,88.028786,12.565334
The Crystals,Then He Kissed Me,True,https://www.whosampled.com/The-Crystals/Then-He-Kissed-Me/,1963,7,0,36,0,0,0,7jeOETwLUP84mPQzxlD5nh,59,158853,43.1,67.80000000000001,3.65,70.0,0.000637,68.43233170277195,19.9,63.3,rock-n-roll,50.38701,1.8941945
The Beach Boys,Little Deuce Coupe,True,https://www.whosampled.com/The-Beach-Boys/Little-Deuce-Coupe/,1963,3,0,17,0,0,0,161Q4l6VXpUwAg1TAp8T7t,29,100480,66.3,56.39999999999999,3.38,22.5,0.129,56.212438853948285,23.5,97.8,psych-rock,21.525558,39.64019
Cliff Richard & The Shadows,Lucky Lips,True,https://www.whosampled.com/Cliff-Richard/Lucky-Lips/,1963,2,0,7,1,0,0,4xHXqIwdjXRYJvwT8HNByt,36,163840,68.60000000000001,48.1,4.5,79.3,0.0,48.37642674120662,21.6,90.2,rockabilly,56.01495,31.52128
Elvis Presley,(You're The) Devil in Disguise,True,https://www.whosampled.com/Elvis-Presley/Devil-in-Disguise/,1963,0,0,20,0,0,0,0D1pEisM3QkiacGXJe5dmd,67,140426,48.1,73.3,16.5,57.49999999999999,0.00118,69.88586070347077,10.8,87.4,rock-n-roll,38.31078,19.589338
Ray Price,Make The World Go Away,True,https://www.whosampled.com/Ray-Price/Make-The-World-Go-Away/,1963,0,0,40,0,0,0,1LdttgZlLIgiKXqGciYjQt,14,151253,51.6,32.7,2.92,60.4,0.0087499999999999,61.737712555322624,18.3,54.6,honky-tonk,66.300545,16.37669
The Chiffons,One Fine Day,True,https://www.whosampled.com/The-Chiffons/One-Fine-Day/,1963,0,0,25,0,0,0,3aJJgr1X9wdxZpORCwIsCq,29,129333,45.7,60.2,3.46,49.0,0.0,69.24295364546936,49.9,90.4,rock-n-roll,43.912483,15.143033
Dion,Come Go With Me,True,https://www.whosampled.com/Dion/Come-Go/,1963,0,0,1,0,0,0,4Swf4WlGoBZDVgk6MFOsrr,26,167413,32.2,71.8,9.38,23.9,0.0,52.20591660843233,67.60000000000001,73.7,rockabilly,-30.462355,-55.280888
The Crystals,Da Doo Ron Ron (When He Walked Me Home),True,https://www.whosampled.com/The-Crystals/Da-Doo-Ron-Ron/,1963,0,0,2,0,0,0,0fonScmHUzC0MglSLn9saA,59,140120,53.5,79.7,4.590000000000001,48.0,0.00342,70.35173538318192,14.099999999999998,61.3,rock-n-roll,40.14613,-1.6227239
Bobby Darin,18 Yellow Roses,True,https://www.whosampled.com/Bobby-Darin/18-Yellow-Roses/,1963,0,0,5,0,0,0,6Pt0UcyBb3Hf08G0OkQqth,43,137826,60.4,41.2,3.06,78.4,0.000138,40.25157232704403,18.0,68.89999999999999,rockabilly,58.898895,29.85415
The Cookies,Don't Say Nothin' Bad (About My Baby),True,https://www.whosampled.com/The-Cookies/Don%27t-Say-Nothin%27-Bad/,1963,2,0,10,0,0,0,5NmxBy0K1UIkgQl5TgClL6,33,165840,61.2,59.1,3.53,71.89999999999999,0.8330000000000001,72.191940368041,47.8,90.8,blues,48.404022,16.878206
Roy Orbison,In Dreams,True,https://www.whosampled.com/Roy-Orbison/In-Dreams/,1963,5,0,20,0,0,0,44pN9jfSqY3d3lrKuv3QeN,57,169160,49.5,43.5,2.86,67.0,0.038,58.90519450267878,13.0,71.0,rock-n-roll,65.67939,20.694803
The Cascades,Rhythm of the Rain,True,https://www.whosampled.com/The-Cascades/Rhythm-of-the-Rain/,1962,2,0,91,0,0,0,7GHf8dQ2wA71wYOuRsQCZP,61,146360,65.9,66.0,4.41,62.7,0.0217,66.60610295830422,13.6,67.2,r-n-b,43.116318,22.113943
Carl Butler,Don't Let Me Cross Over,True,https://www.whosampled.com/Carl-Butler/Don%27t-Let-Me-Cross-Over/,1962,0,0,9,0,0,0,1ZNDtli4TjhuoBnWplaePI,42,177106,59.0,18.8,3.02,87.1,0.0,48.36245050081528,8.77,52.1,honky-tonk,78.36251,15.885047
The Drifters,Up on the Roof,True,https://www.whosampled.com/The-Drifters/Up-on-the-Roof/,1962,1,0,19,1,0,0,7b8LnYkdkK7BlLptuGmSvO,28,155973,67.30000000000001,48.3,2.98,45.2,0.000649,51.94036804099697,35.3,88.8,rockabilly,50.668568,38.002148
Floyd Cramer,Java,True,https://www.whosampled.com/Floyd-Cramer/Java/,1963,0,0,0,1,0,0,0WzbqGdkyj7VGfQ8Nwl0ka,14,121826,51.9,64.4,3.44,62.5,52.3,50.77568134171908,9.62,96.7,honky-tonk,-17.667933,71.20464
Elvis Presley,Return to Sender,True,https://www.whosampled.com/Elvis-Presley/Return-to-Sender/,1962,1,0,31,0,0,0,2cdzutoqFK6sfW6exi7oXh,55,128306,83.8,61.6,4.33,57.49999999999999,0.0,75.15490333100396,7.85,97.1,rockabilly,45.680397,32.37485
Duane Eddy;The Rebelettes,(Dance with the) Guitar Man,True,https://www.whosampled.com/Duane-Eddy/Guitar-Man/,1962,3,0,5,0,0,0,05K9S4Tbxaj7mKiZyHtjFl,1,160093,68.8,92.5,3.95,73.2,0.131,74.27905893314698,13.6,93.2,rock-n-roll,40.052197,22.409872
Mel Tormé,Comin' Home Baby,True,https://www.whosampled.com/Mel-Tormé/Comin%27-Home-Baby/,1962,6,0,10,1,0,0,1to8N5c31zyFz0c3AahJs7,0,163106,63.2,42.9,6.569999999999999,45.7,0.0,48.93547635686,22.8,78.9,jazz,50.40974,37.273285
The Drifters,White Christmas,True,https://www.whosampled.com/The-Drifters/White-Christmas/,1954,2,0,3,1,0,0,7l9cCg3EBqVfBikbc21Kb0,0,158413,55.50000000000001,21.3,4.49,93.9,0.00533,62.296762170976,11.3,49.8,r-n-b,81.67426,9.871799
Roy Orbison,Leah,True,https://www.whosampled.com/Roy-Orbison/Leah/,1962,0,0,3,0,0,0,4q5CT5LUEabNmnMgaJmU20,24,160866,62.2,34.8,3.0700000000000003,84.8,0.0212,57.3025856044724,6.4,42.4,rockabilly,77.96552,8.1544485
Jimmy Clanton,Venus in Blue Jeans,True,https://www.whosampled.com/Jimmy-Clanton/Venus-in-Blue-Jeans/,1962,0,0,0,1,0,0,7HgkQxxpt8CW8NqUVJF0Eh,55,143826,49.7,76.2,3.8,35.4,0.00589,84.65874679711159,27.800000000000004,72.7,rock-n-roll,18.42414,12.289517
Little Eva,The Locomotion,True,https://www.whosampled.com/Little-Eva/The-Locomotion/,1962,0,0,6,0,0,0,5xzdDMhFYiuUONB0Mha9VS,61,139120,62.9,78.2,5.74,70.89999999999999,2.15,60.74539948753785,30.4,73.6,rock-n-roll,46.758068,22.237926
Elvis Presley,She's Not You,True,https://www.whosampled.com/Elvis-Presley/She%27s-Not-You/,1962,0,0,13,0,0,0,6rIO7NYAGzLavmQViqelcG,54,129026,56.00000000000001,40.6,3.39,84.5,0.0985,58.490566037735846,14.8,66.4,rockabilly,69.4716,16.236013
Brian Hyland,Sealed With A Kiss,True,https://www.whosampled.com/Brian-Hyland/Sealed/,1962,2,0,8,0,0,0,6oM4ryXpuZmbFfBv2sEe7v,57,162160,44.9,36.2,2.79,74.3,0.0,57.08828325180526,13.2,60.0,rock-n-roll,69.02671,15.573902
Pat Boone,Speedy Gonzales,True,https://www.whosampled.com/Pat-Boone/Speedy-Gonzales/,1962,5,0,16,1,0,0,3TmnUIbelFiDzrhZqavHU0,52,153093,58.9,44.7,7.48,82.1,0.0,45.29233636151875,9.99,78.9,rock-n-roll,57.802624,30.035131
Ray Charles,I Can't Stop Loving You,True,https://www.whosampled.com/Ray-Charles/I-Can%27t-Stop-Loving-You/,1962,1,0,2,1,0,0,79nJj5dMyTsUzKvN5jUXsJ,63,256120,31.0,27.9,3.08,81.5,0.0,42.31073841136735,31.8,37.7,blues,91.65556,8.198383
John Lee Hooker,Boom Boom,True,https://www.whosampled.com/John-Lee-Hooker/Boom-Boom/,1962,6,0,22,0,0,0,6gJnxMZphJt3sk2JJXTkoJ,58,160560,64.60000000000001,39.5,25.4,26.9,0.666,45.68367109247613,7.41,84.8,blues,32.104862,32.055805
Connie Francis,Don't Break The Heart That Loves You,True,https://www.whosampled.com/Connie-Francis/Don%27t-Break-The-Heart-That-Loves-You/,1962,0,0,3,0,0,0,1GcnF0cnsvfBHwA7Sfyckl,0,182133,36.6,41.3,3.03,81.8,0.0,75.18285581178662,20.0,19.3,r-n-b,85.75803,-3.6151755
Floyd Cramer,Lovesick Blues,True,https://www.whosampled.com/Floyd-Cramer/Lovesick-Blues/,1962,0,0,0,1,0,0,2XvCndkWhupzR6a6dD8IIG,14,125733,66.9,65.2,3.66,68.10000000000001,28.2,56.05404146284649,10.1,96.6,honky-tonk,-16.857313,71.29676
Brenda Lee,Break It To Me Gently,True,https://www.whosampled.com/Brenda-Lee/Break-It-To-Me-Gently/,1962,0,0,7,0,0,0,5JccvAiwcZ7n3urnXqWPsG,59,164000,53.900000000000006,26.0,2.68,58.8,0.0,56.92988586070348,13.4,49.2,rockabilly,65.93058,17.188232
The Everly Brothers,Crying in the Rain,True,https://www.whosampled.com/The-Everly-Brothers/Crying-in-the-Rain/,1962,3,0,95,0,0,0,3lWuagNhAzcqOikD5KnBku,58,120306,61.0,37.9,2.78,62.2,0.0,61.742371302119736,14.4,48.0,rock-n-roll,66.90531,3.8492293
Chubby Checker,The Twist,True,https://www.whosampled.com/Chubby-Checker/The-Twist/,1960,8,0,6,1,0,0,4YCnTYbq3oL1Lqpyxg33CU,62,155040,57.1,61.8,3.71,18.0,0.000269,78.97507570463544,17.8,85.2,rock-n-roll,8.728439,22.564598
Solomon Burke,Cry to Me,True,https://www.whosampled.com/Solomon-Burke/Cry-to-Me/,1961,3,0,16,0,0,0,04ena8ko8DnRyusS5vDjie,0,150960,81.10000000000001,54.50000000000001,6.65,68.8,0.0,52.17796412764967,17.1,91.0,blues,51.46528,33.84676
Elvis Presley,Can't Help Falling in Love,True,https://www.whosampled.com/Elvis-Presley/Can%27t-Help-Falling-in-Love/,1961,29,0,262,0,2,0,44AyOl4qVkzS48vBsbNXaC,80,182360,39.6,29.3,2.75,94.1,0.0196,39.93477754484044,10.5,34.300000000000004,rock-n-roll,86.380936,11.336915
Elvis Presley,Rock-A-Hula Baby,True,https://www.whosampled.com/Elvis-Presley/Rock-A-Hula-Baby/,1961,0,0,4,0,0,0,65ndJdPZmiV8egz8h3kPuf,46,119893,52.8,64.5,6.35,80.4,0.0,64.93827160493827,9.35,88.4,rockabilly,54.08339,24.41802
Chubby Checker,Let's Twist Again,True,https://www.whosampled.com/Chubby-Checker/Let%27s-Twist-Again/,1961,17,0,37,0,0,0,1INWPr855fwWdAOeecbu0W,68,137360,60.4,70.89999999999999,15.8,9.87,0.0,75.73724668064291,5.510000000000001,90.7,r-n-b,-2.4385557,18.865332
Fats Domino,Jambalaya (On The Bayou),True,https://www.whosampled.com/Fats-Domino/Jambalaya/,1961,3,0,18,0,0,0,6YS9gh6dxp4rYKWk5jjBDC,53,146333,62.3,74.6,4.54,80.4,0.0116,57.53086419753086,26.200000000000003,96.5,rockabilly,51.002472,21.209555
Dion,Runaround Sue,True,https://www.whosampled.com/Dion/Runaround-Sue/,1961,7,0,36,0,0,0,1DndHckdH9m5rp6gYP086b,67,171600,36.4,60.7,12.5,45.1,0.0,59.83228511530398,25.1,59.8,rock-n-roll,45.11504,1.9046375
Dinah Washington,September In The Rain,True,https://www.whosampled.com/Dinah-Washington/September-In-The-Rain/,1961,0,0,0,1,0,0,4YBtyQJz3DXZaZjHiFN5Dd,0,129332,40.1,21.3,5.44,34.2,0.00101,44.3046820405311,5.96,67.80000000000001,blues,52.313427,30.312792
Ray Charles,Hit the Road Jack,True,https://www.whosampled.com/Ray-Charles/Hit-the-Road-Jack/,1961,46,0,82,0,0,0,5dUMh0ugelpKfoFp3qChuK,70,119880,59.8,57.1,13.900000000000002,70.39999999999999,0.0,46.67132541346378,51.3,96.2,blues,51.0817,16.89968
Roy Orbison,Crying,True,https://www.whosampled.com/Roy-Orbison/Crying/,1961,3,0,61,0,0,0,6eLL7QTdMWdhhG4i3jHDR9,59,166466,35.0,29.3,2.58,75.8,0.0008209999999999,61.17866293966922,10.4,16.2,rockabilly,85.4028,-0.9199026
The Dave Brubeck Quartet,Take Five,False,,1961,2,0,11,0,0,0,1YQWosTIljIvxAgHWTp7KP,66,324133,45.4,26.0,4.01,53.900000000000006,0.078,43.983228511530406,6.75,59.8,jazz,69.25665,21.084019
The Drifters,Sweets for My Sweet,True,https://www.whosampled.com/The-Drifters/Sweets-for-My-Sweet/,1961,4,0,22,0,0,0,5p9IGH0xpbhJI9d8YWJe47,0,147146,77.2,81.0,3.22,68.7,0.000242,70.03028185418123,9.7,97.1,r-n-b,40.718845,24.597334
Bobby Vee,Take Good Care Of My Baby,True,https://www.whosampled.com/Bobby-Vee/Take-Good-Care-Of-My-Baby/,1961,2,0,23,0,0,0,06JokgprGDKrtZ1eP6z2CQ,55,149800,48.7,44.1,7.22,76.1,0.0,52.81621243885395,15.0,60.4,rockabilly,69.33908,14.956195
Elvis Presley,(Marie's The Name) His Latest Flame,True,https://www.whosampled.com/Elvis-Presley/His-Latest-Flame/,1961,0,0,2,0,0,0,4qbLOU1T7xgTH87eUSkvJ1,55,127093,66.10000000000001,91.7,3.75,56.49999999999999,0.202,75.96086652690425,13.4,89.3,rockabilly,37.308723,21.829973
Faron Young,Backtrack,True,https://www.whosampled.com/Faron-Young/Backtrack/,1961,0,0,4,0,0,0,4qakUkXLcVaGGCrOO0pFBK,12,125706,59.7,55.8,5.55,65.60000000000001,0.0,59.22198928488237,35.6,77.9,honky-tonk,48.415516,17.971529
Danny & The Juniors,Back to the Hop,True,https://www.whosampled.com/Danny/Back-to-the-Hop/,1961,0,0,8,0,0,0,1ZF747WWzQNJqqgXuhN8aS,25,127707,56.89999999999999,62.7,5.6000000000000005,75.1,0.0,61.211274167249016,6.01,91.2,rockabilly,53.982746,25.35887
Don Gibson,Sea of Heartbreak,True,https://www.whosampled.com/Don-Gibson/Sea-of-Heartbreak/,1961,0,0,17,0,0,0,0xERMvJD8djz1ZBjPSRLvM,55,155040,59.0,58.6,3.44,42.2,0.00446,62.78127183787562,33.7,72.89999999999999,rock-n-roll,41.48918,13.035542
Floyd Cramer,San Antonio Rose,True,https://www.whosampled.com/Floyd-Cramer/San-Antonio-Rose/,1961,0,0,0,1,0,0,0ECpD3MWMdQceEaHacgmr6,13,139480,56.39999999999999,53.8,2.5700000000000003,10.5,54.400000000000006,54.27440018634987,37.0,96.4,honky-tonk,-21.242363,67.83964
Jan & Dean,Heart and Soul,True,https://www.whosampled.com/Jan/Heart-and-Soul/,1958,4,0,45,0,0,0,3N35KfOEekTaN0uctl7gLt,0,129453,57.7,68.0,3.1300000000000003,50.1,0.0,71.14838108548801,21.2,91.3,rock-n-roll,35.08486,18.637585
The Everly Brothers,All I Have to Do Is Dream,True,https://www.whosampled.com/The-Everly-Brothers/All-I-Have-to-Do-Is-Dream/,1958,8,0,90,0,0,0,7dblNGnRXEBrVJunazs2U5,67,143333,53.400000000000006,46.2,2.66,83.89999999999999,0.0,67.37479617982763,12.9,53.400000000000006,r-n-b,69.64856,13.059764
George Jones,Tender Years,True,https://www.whosampled.com/George-Jones/Tender-Years/,1961,0,0,16,0,0,0,5ZezsksMTHUEgzMFYMYD01,14,147013,41.0,22.6,3.3300000000000005,87.4,0.0,52.66247379454927,18.6,35.3,honky-tonk,87.62923,9.101032
Fats Domino,It Keeps Rainin',True,https://www.whosampled.com/Fats-Domino/It-Keeps-Rainin%27/,1961,0,0,11,0,0,0,0aflkSQaHnq3ZCaMoawMSu,24,162715,81.0,67.10000000000001,3.74,41.0,0.00977,75.81178662939669,12.0,96.9,rockabilly,31.200045,36.73734
Faron Young,Hello Walls,True,https://www.whosampled.com/Faron-Young/Hello-Walls/,1961,1,0,10,0,0,0,4dim8F8t01qimHOmr6S3Gd,55,146840,62.0,40.6,2.81,72.2,0.000673,56.89727463312369,11.4,69.5,honky-tonk,67.84639,19.68896
Del Shannon,Runaway,True,https://www.whosampled.com/Del-Shannon/Runaway/,1961,12,0,85,0,0,0,45Szkclj1lt4ubm7RFK68t,62,137306,59.4,53.3,4.38,15.3,0.00149,68.20871185651059,17.2,72.89999999999999,rock-n-roll,11.117142,24.194763
The Marcels,Blue Moon,True,https://www.whosampled.com/The-Marcels/Blue-Moon/,1961,15,0,8,1,0,0,42ojLX3UYsp4XhaX0sx29E,52,138360,62.4,43.2,3.44,65.60000000000001,0.0,53.58490566037736,7.85,93.5,rockabilly,54.251717,30.302744
Dinah Washington,Our Love Is Here To Stay,True,https://www.whosampled.com/Dinah-Washington/Our-Love-Is-Here-To-Stay/,1956,0,0,5,1,0,0,7gI4OJM4OjgYT0C8L5ONwP,0,149880,41.8,16.5,4.42,91.0,0.00202,55.76985790822269,21.3,20.5,blues,88.2856,7.60625
Elvis Presley,Surrender,True,https://www.whosampled.com/Elvis-Presley/Surrender/,1961,0,0,13,1,0,0,5Qkixf9OjJp5a4XphaONKO,44,112226,45.4,66.60000000000001,3.790000000000001,75.8,0.00289,67.27696249708829,27.500000000000004,89.4,rockabilly,50.83346,22.68321
The Everly Brothers,Walk Right Back,True,https://www.whosampled.com/The-Everly-Brothers/Walk-Right-Back/,1961,0,0,57,0,0,0,3NUXLtK8UGdD8TvZ12b4dD,54,139640,62.5,35.8,3.42,74.9,0.0,43.95527603074773,5.93,87.1,rockabilly,56.752422,30.870792
The Shirelles,Will You Love Me Tomorrow,True,https://www.whosampled.com/The-Shirelles/Will-You-Love-Me-Tomorrow/,1960,6,0,128,0,0,0,25IiJu0DjOqsnQXgNHWp5i,64,160864,52.7,30.8,2.8400000000000003,55.1,0.00425,50.430934078732825,9.21,51.4,rock-n-roll,66.572685,18.539366
Neil Sedaka,Calendar Girl,True,https://www.whosampled.com/Neil-Sedaka/Calendar-Girl/,1960,1,0,15,0,0,0,7Gpx2fNJiilvrf9Ss8qbit,53,159693,70.3,64.9,3.12,39.7,0.0,69.44793850454228,20.9,86.2,rockabilly,36.025665,26.664366
Bobby Vee,More Than I Can Say,True,https://www.whosampled.com/Bobby-Vee/More-Than-I-Can-Say/,1961,0,0,0,1,0,0,1t2zYsS4UgIkkuBgSe0fZt,49,149973,57.8,29.5,2.94,79.2,0.0,57.09294199860238,10.9,60.3,rock-n-roll,70.53598,18.11403
Brenda Lee,Emotions,True,https://www.whosampled.com/Brenda-Lee/Emotions/,1961,0,0,1,0,0,0,60jQTAr2OkFcV4SWSRz3st,61,171226,46.6,41.6,2.6,74.2,0.000504,67.01607267645004,24.9,51.6,rockabilly,66.602806,10.393011
Etta James,At Last,True,https://www.whosampled.com/Etta-James/At-Last/,1960,5,0,53,1,0,0,4HURIP867U6Bllu0fa4ypq,0,182533,16.900000000000002,34.7,3.09,69.19999999999999,0.0431999999999999,64.51898439319822,33.7,25.6,blues,88.748474,-5.2401466
Elvis Presley,Are You Lonesome Tonight?,True,https://www.whosampled.com/Elvis-Presley/Are-You-Lonesome-Tonight?/,1960,9,0,59,1,0,0,4xUqqie4bBKufHtlMuZS3k,56,186666,43.3,7.48,4.9,92.0,0.104,15.294665734917311,10.5,19.3,rock-n-roll,89.488,15.21928
Floyd Cramer,Last Date,True,https://www.whosampled.com/Floyd-Cramer/Last-Date/,1960,0,0,46,0,0,0,72ImaMPl5PWYPj7fwEgghc,13,142160,74.2,31.1,3.62,73.1,26.5,36.68297228045656,15.8,60.8,honky-tonk,76.64119,21.238775
The Five Satins,In the Still of the Night,True,https://www.whosampled.com/The-Five-Satins/In-the-Still-of-the-Night/,1960,0,0,0,0,0,0,1RrwTCZzpnfOatmr2zj6mJ,41,185786,47.2,47.8,3.2,81.8,0.0,70.30980666200793,11.7,30.4,blues,81.55535,-0.85624534
Bobby Rydell,Sway,True,https://www.whosampled.com/Bobby-Rydell/Sway/,1960,0,0,0,1,0,0,7uXktLVq43HeS4fPU4nQna,54,140333,65.9,81.39999999999999,3.6,60.3,0.0,80.45655718611692,55.900000000000006,93.7,rock-n-roll,43.087574,13.97824
The Drifters,Save the Last Dance for Me,True,https://www.whosampled.com/The-Drifters/Save-the-Last-Dance-for-Me/,1960,10,0,100,0,0,0,391TUcoPonqYykPkSZ5Z9U,63,154960,54.0,53.0,3.61,61.4,0.0,56.14255765199162,19.8,89.60000000000001,rock-n-roll,51.48384,27.12495
Bob Luman,Let's Think About Living,True,https://www.whosampled.com/Bob-Luman/Let%27s-Think-About-Living/,1960,0,0,15,0,0,0,7FhIxFg3PwfDHZhs0jRZsw,29,124800,61.3,63.6,7.13,71.7,0.0,43.028185418122526,44.6,96.2,rock-n-roll,51.32756,17.679707
Elvis Presley,It's Now or Never,True,https://www.whosampled.com/Elvis-Presley/It%27s-Now-or-Never/,1960,4,0,40,1,0,0,1XunTmhOcj3xwh4b8P3isX,57,194600,64.3,49.1,3.44,64.2,0.972,62.06382483112043,28.6,75.3,rock-n-roll,47.074158,18.572613
Neil Sedaka,You Mean Everything to Me,True,https://www.whosampled.com/Neil-Sedaka/You-Mean-Everything-to-Me/,1960,0,0,13,0,0,0,18YPNs20cBfgqkY8YCJlOH,52,157866,37.4,42.9,2.79,52.3,0.0,69.10319124155603,13.4,67.9,rockabilly,37.620174,16.291624
Wanda Jackson,Let's Have A Party,True,https://www.whosampled.com/Wanda-Jackson/Let%27s-Have-A-Party/,1958,0,0,3,1,0,0,2B4IYgIkBnemrp0YEkaUIH,53,131200,52.2,90.1,4.79,53.5,0.00093,65.57186116934545,17.599999999999998,91.6,rockabilly,36.37181,21.112625
Johnny Burnette,Dreamin',True,https://www.whosampled.com/Johnny-Burnette/Dreamin%27/,1960,0,0,14,0,0,0,3e6DgJHco44VZekE9wz8Wh,52,141493,47.1,44.9,5.46,79.4,0.00225,59.58071278825996,35.0,71.5,rockabilly,67.414345,11.972001
Brenda Lee,I'm Sorry,True,https://www.whosampled.com/Brenda-Lee/I%27m-Sorry/,1960,6,0,21,0,0,0,0BgfLQ1dbGysAmDb4gvNBb,0,161546,35.7,22.3,3.77,86.7,0.0972,47.85464709993012,13.0,31.4,rockabilly,87.209114,9.827269
Bobby Rydell,Volare,True,https://www.whosampled.com/Bobby-Rydell/Volare/,1960,1,0,0,1,0,0,5j8N5O7ZOOGtGFFdiqN1si,28,146066,49.8,64.8,3.39,59.6,0.0,75.83973911017937,9.4,90.4,rockabilly,37.351425,17.872204
The Coasters,Shoppin' for Clothes,True,https://www.whosampled.com/The-Coasters/Shoppin%27-for-Clothes/,1960,1,0,3,1,0,0,1pWnxqaHgd6Ql3zhcVATWd,0,178880,61.3,22.9,35.3,68.30000000000001,0.0,36.09131143722339,19.7,57.8,blues,56.84371,12.040404
